cheater1_rank,cheater1_username,cheater1_submission_id,cheater2_rank,cheater2_username,cheater2_submission_id,similarity_percentage
6721,https://leetcode.com/u/atharvakulkarni69,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327938765,6865,https://leetcode.com/u/Deepanshu_231,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327957217,55
6724,https://leetcode.com/u/RtDgEwGOGB,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327947201,6800,https://leetcode.com/u/_bhardwajjitin,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327953498,59
6727,https://leetcode.com/u/Anshuman48,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327962928,8057,https://leetcode.com/u/user7803NU,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973651,100
6729,https://leetcode.com/u/Prabhakar1104,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327955322,6835,https://leetcode.com/u/ritu2645,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972079,100
6732,https://leetcode.com/u/vijaygomathinayagam,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327947329,6892,https://leetcode.com/u/harshharsh9473,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327949768,77
6733,https://leetcode.com/u/yashmistry758,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327947343,7593,https://leetcode.com/u/__varun__,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327982225,66
6735,https://leetcode.com/u/PhoebeWangintw,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970658,7733,https://leetcode.com/u/jim800121,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327976590,56
6739,https://leetcode.com/u/lahotinikhil92,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970712,7623,https://leetcode.com/u/jrajwin,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969468,54
6740,https://leetcode.com/u/vaibhaviroy2002,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970715,6743,https://leetcode.com/u/ohhpeejoshi,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963171,50
6742,https://leetcode.com/u/aditya_garg444,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970762,6923,https://leetcode.com/u/agrawal12,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965671,56
6743,https://leetcode.com/u/ohhpeejoshi,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963171,6910,https://leetcode.com/u/noob_coder_10000,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327949938,90
6745,https://leetcode.com/u/nkrishk,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958990,7508,https://leetcode.com/u/jpeng15,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958594,59
6746,https://leetcode.com/u/YashendraBadal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963201,6876,https://leetcode.com/u/Aditya_DHANGAR_06,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966518,84
6747,https://leetcode.com/u/rishavranjan943,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963206,6919,https://leetcode.com/u/Harsh91221,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973202,61
6749,https://leetcode.com/u/driver13,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963239,7349,https://leetcode.com/u/dylanwu2588,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971468,69
6750,https://leetcode.com/u/slayerftw,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963248,8090,https://leetcode.com/u/4ALL,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974250,50
6751,https://leetcode.com/u/sarwesh_aj,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327955588,8040,https://leetcode.com/u/michaels007,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965805,77
6756,https://leetcode.com/u/thisUnkn0wn,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970932,6934,https://leetcode.com/u/cs_gator,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965814,54
6757,https://leetcode.com/u/sixth_sense,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327939452,6819,https://leetcode.com/u/maheshvarandani,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964224,63
6758,https://leetcode.com/u/saurav_1928,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963370,6955,https://leetcode.com/u/yrohitp,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958451,62
6759,https://leetcode.com/u/Ky0ya,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970956,6791,https://leetcode.com/u/adismort,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963870,59
6763,https://leetcode.com/u/ankitkumarsingh19,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963421,7026,https://leetcode.com/u/oasis1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974639,67
6764,https://leetcode.com/u/kundan48,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963438,6875,https://leetcode.com/u/shrii_chachre,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972651,69
6765,https://leetcode.com/u/sumit_700,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963459,6959,https://leetcode.com/u/C9CQEmG9jl,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973694,51
6767,https://leetcode.com/u/rajanikant_978,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327955891,6805,https://leetcode.com/u/adi53,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327948387,92
6770,https://leetcode.com/u/raghavendrah2004,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963528,6881,https://leetcode.com/u/1549s_aggarwal_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965145,56
6776,https://leetcode.com/u/sidharth1994,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963599,7370,https://leetcode.com/u/contest_account123,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964093,87
6778,https://leetcode.com/u/ytma98,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327939624,885,https://leetcode.com/u/Tani2611,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327916087,60
6779,https://leetcode.com/u/antilvishal2402,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963645,8922,https://leetcode.com/u/Dhruv1701,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327987138,74
6783,https://leetcode.com/u/ThatsRajeev,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963762,6886,https://leetcode.com/u/bhargavimachhi,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965222,56
6787,https://leetcode.com/u/chen_111,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327912687,681,https://leetcode.com/u/jtcheng26,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327906471,56
6790,https://leetcode.com/u/yash_agrahari,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327940264,6883,https://leetcode.com/u/prathap_19,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327942211,95
6796,https://leetcode.com/u/knt234,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963926,6810,https://leetcode.com/u/Kabir_1506,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327951157,59
6797,https://leetcode.com/u/moneymaster,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327948302,8527,https://leetcode.com/u/jusdoit,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973445,53
6804,https://leetcode.com/u/nitingcj,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964009,6814,https://leetcode.com/u/thesuhriday7,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964137,51
6805,https://leetcode.com/u/adi53,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327948387,6933,https://leetcode.com/u/abhishek__anand,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973384,63
6808,https://leetcode.com/u/akashrocker07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971691,6936,https://leetcode.com/u/harshS301,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973392,50
6810,https://leetcode.com/u/Kabir_1506,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327951157,7624,https://leetcode.com/u/love_panday,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975213,54
6811,https://leetcode.com/u/mrityunjoy527,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327956473,7494,https://leetcode.com/u/luffy04,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966050,55
6813,https://leetcode.com/u/himanshuvaran,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327956528,7077,https://leetcode.com/u/gabhinav001,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327960220,72
6815,https://leetcode.com/u/Utkarsh1265,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964154,6953,https://leetcode.com/u/Blood_Oscur,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327910057,51
6819,https://leetcode.com/u/maheshvarandani,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964224,6933,https://leetcode.com/u/abhishek__anand,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973384,60
6820,https://leetcode.com/u/Pankaj_lamgria,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964237,6921,https://leetcode.com/u/Bryan-yc,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327914434,64
6821,https://leetcode.com/u/rahulll_p,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964240,6921,https://leetcode.com/u/Bryan-yc,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327914434,50
6822,https://leetcode.com/u/Singh_uday99,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971878,9064,https://leetcode.com/u/abhirajputofficial2000,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996486,52
6823,https://leetcode.com/u/Kokoro_Salmon,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971908,6933,https://leetcode.com/u/abhishek__anand,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973384,60
6824,https://leetcode.com/u/Rakshit2541,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327960836,6852,https://leetcode.com/u/ShashankShekhar564,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972333,71
6829,https://leetcode.com/u/prioritys90,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971989,6875,https://leetcode.com/u/shrii_chachre,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972651,51
6831,https://leetcode.com/u/mini_bong,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327933123,8211,https://leetcode.com/u/Dhyanam_Janardhana,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968666,100
6834,https://leetcode.com/u/rohithreddy__45,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327956800,6875,https://leetcode.com/u/shrii_chachre,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972651,54
6835,https://leetcode.com/u/ritu2645,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972079,6921,https://leetcode.com/u/Bryan-yc,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327914434,85
6836,https://leetcode.com/u/balaraman06,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964460,8527,https://leetcode.com/u/jusdoit,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973445,55
6845,https://leetcode.com/u/roligautam118,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964654,6876,https://leetcode.com/u/Aditya_DHANGAR_06,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966518,62
6847,https://leetcode.com/u/ganeshrocks140,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972302,6853,https://leetcode.com/u/kumarraj0932,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972338,59
6850,https://leetcode.com/u/PrabalGupta,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964708,8603,https://leetcode.com/u/Binary_Coder,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327989215,52
6852,https://leetcode.com/u/ShashankShekhar564,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972333,6955,https://leetcode.com/u/yrohitp,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958451,65
6853,https://leetcode.com/u/kumarraj0932,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972338,6867,https://leetcode.com/u/rc_amish,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972497,56
6861,https://leetcode.com/u/Nirwan_Gupta,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964796,6876,https://leetcode.com/u/Aditya_DHANGAR_06,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966518,76
6863,https://leetcode.com/u/daajani9103,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972472,6924,https://leetcode.com/u/sugatalaha,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973266,56
6869,https://leetcode.com/u/babbae,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964902,6933,https://leetcode.com/u/abhishek__anand,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973384,62
6870,https://leetcode.com/u/siddhartha_74,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964919,7940,https://leetcode.com/u/kai_mai,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327956919,100
6872,https://leetcode.com/u/zyy941204,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964991,8609,https://leetcode.com/u/anuj7055,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974844,51
6875,https://leetcode.com/u/shrii_chachre,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972651,6881,https://leetcode.com/u/1549s_aggarwal_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965145,59
6876,https://leetcode.com/u/Aditya_DHANGAR_06,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966518,6969,https://leetcode.com/u/VATSALYA__SRIVASTAVA,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973855,100
6877,https://leetcode.com/u/potatoyy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972684,8499,https://leetcode.com/u/chakravarthiaditya2000,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994506,54
6879,https://leetcode.com/u/ParthTagalpallewar,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965091,6936,https://leetcode.com/u/harshS301,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973392,53
6880,https://leetcode.com/u/deepak_7669,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327949115,6946,https://leetcode.com/u/d_coding,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973529,55
6881,https://leetcode.com/u/1549s_aggarwal_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965145,6955,https://leetcode.com/u/yrohitp,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958451,65
6883,https://leetcode.com/u/prathap_19,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327942211,6891,https://leetcode.com/u/Ayush_1411,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327928550,67
6884,https://leetcode.com/u/akri16,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972805,9012,https://leetcode.com/u/hsvaruna13,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995558,66
6886,https://leetcode.com/u/bhargavimachhi,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965222,7274,https://leetcode.com/u/YingmingEd,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977997,54
6888,https://leetcode.com/u/Ramest45,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972865,6969,https://leetcode.com/u/VATSALYA__SRIVASTAVA,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973855,86
6889,https://leetcode.com/u/Anant_Yash,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972872,8461,https://leetcode.com/u/r5xscn,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986929,64
6891,https://leetcode.com/u/Ayush_1411,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327928550,6933,https://leetcode.com/u/abhishek__anand,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973384,80
6893,https://leetcode.com/u/mcl7,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327949786,6978,https://leetcode.com/u/cembirler,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327914723,62
6895,https://leetcode.com/u/infinage,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972999,7513,https://leetcode.com/u/dhanrajbhosale7797,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981305,53
6896,https://leetcode.com/u/Likitha812,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973003,7027,https://leetcode.com/u/user6497ny,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974655,100
6897,https://leetcode.com/u/202111085,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973004,6910,https://leetcode.com/u/noob_coder_10000,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327949938,72
6902,https://leetcode.com/u/110121076_Riya_Gupta,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965436,6910,https://leetcode.com/u/noob_coder_10000,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327949938,79
6903,https://leetcode.com/u/Androhuman,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327957834,6933,https://leetcode.com/u/abhishek__anand,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973384,53
6907,https://leetcode.com/u/NightFury3000,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965501,9176,https://leetcode.com/u/coderkoushal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328005025,51
6910,https://leetcode.com/u/noob_coder_10000,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327949938,6927,https://leetcode.com/u/siddhuparsa99,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973305,96
6912,https://leetcode.com/u/Elena_B,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965516,8848,https://leetcode.com/u/Abhimanyu_pratap_singh,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992921,55
6914,https://leetcode.com/u/fernando_perez,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965546,8499,https://leetcode.com/u/chakravarthiaditya2000,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994506,62
6915,https://leetcode.com/u/amankashyap4321,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327950010,6955,https://leetcode.com/u/yrohitp,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958451,63
6916,https://leetcode.com/u/HarshaHanumanthaRao,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327936325,7159,https://leetcode.com/u/FelicityTan1229,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327961239,62
6919,https://leetcode.com/u/Harsh91221,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973202,6969,https://leetcode.com/u/VATSALYA__SRIVASTAVA,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973855,56
6921,https://leetcode.com/u/Bryan-yc,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327914434,6955,https://leetcode.com/u/yrohitp,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958451,64
6929,https://leetcode.com/u/user0902GM,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965775,7927,https://leetcode.com/u/ojasavgupta73,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972034,54
6930,https://leetcode.com/u/Sambhav_hai,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973355,8330,https://leetcode.com/u/user6645mM,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985238,87
6933,https://leetcode.com/u/abhishek__anand,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973384,6959,https://leetcode.com/u/C9CQEmG9jl,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973694,54
6934,https://leetcode.com/u/cs_gator,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965814,7250,https://leetcode.com/u/chented,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970094,84
6939,https://leetcode.com/u/dhairyakataria,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958209,8403,https://leetcode.com/u/dipanshaw,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986114,66
6941,https://leetcode.com/u/RH3H,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973486,8333,https://leetcode.com/u/bijeshkumarch,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327957895,67
6945,https://leetcode.com/u/robot_07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973519,6959,https://leetcode.com/u/C9CQEmG9jl,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973694,57
6946,https://leetcode.com/u/d_coding,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973529,6995,https://leetcode.com/u/agarwal2404,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966676,78
6948,https://leetcode.com/u/pratikvishwakarma1812,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973543,7306,https://leetcode.com/u/rahul9973,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970856,100
6955,https://leetcode.com/u/yrohitp,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958451,6957,https://leetcode.com/u/_anni_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966139,71
6964,https://leetcode.com/u/user5803c,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966245,7370,https://leetcode.com/u/contest_account123,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964093,84
6970,https://leetcode.com/u/sarbojit_007,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958690,593,https://leetcode.com/u/theeeeeeekhai,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327915358,61
6974,https://leetcode.com/u/Sayak2903,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973974,7062,https://leetcode.com/u/21R01A6787,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967651,72
6975,https://leetcode.com/u/Mohd_Siddiq,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973986,8070,https://leetcode.com/u/Sparsh78_in,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973943,62
6978,https://leetcode.com/u/cembirler,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327914723,7482,https://leetcode.com/u/raghibc,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327927199,73
6981,https://leetcode.com/u/_r0ot_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327956248,7908,https://leetcode.com/u/ali3251,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986409,64
6982,https://leetcode.com/u/anilkumar_tk,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958913,7005,https://leetcode.com/u/wasedasyuo,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974327,79
6983,https://leetcode.com/u/Mitul11,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327951061,8729,https://leetcode.com/u/milind2003,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327956576,79
6985,https://leetcode.com/u/choudharyjitendra7989,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958925,754,https://leetcode.com/u/_PushkaR,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327905116,70
6987,https://leetcode.com/u/somnathkaushikaushik_cs21,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974110,9096,https://leetcode.com/u/vishal_kr_yadav,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328003771,65
6989,https://leetcode.com/u/y79tian,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974118,7159,https://leetcode.com/u/FelicityTan1229,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327961239,71
6993,https://leetcode.com/u/Parth511,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966637,7789,https://leetcode.com/u/ayushsaun,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977371,79
6995,https://leetcode.com/u/agarwal2404,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966676,8728,https://leetcode.com/u/pravinjadhao2003,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327998199,85
6997,https://leetcode.com/u/mbsanjayp66,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966688,7341,https://leetcode.com/u/uraj_07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978894,71
6998,https://leetcode.com/u/gourav9karnor,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966713,9446,https://leetcode.com/u/gopalagks,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988199,60
7002,https://leetcode.com/u/STP04,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974302,8323,https://leetcode.com/u/Ravindra_uk01,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977778,62
7003,https://leetcode.com/u/hardkpentium,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966794,8299,https://leetcode.com/u/kunalnishanttyagi,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977459,88
7005,https://leetcode.com/u/wasedasyuo,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974327,8445,https://leetcode.com/u/Vsaraf334,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993832,79
7007,https://leetcode.com/u/singhamit7989,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967275,7074,https://leetcode.com/u/rookie07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327947429,100
7010,https://leetcode.com/u/Deepak_IIT,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974408,7982,https://leetcode.com/u/aiqqia,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968522,64
7012,https://leetcode.com/u/manishsingh_23,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974433,7373,https://leetcode.com/u/saurabh0202,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327962148,81
7014,https://leetcode.com/u/annoyingpatrick,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327959295,7101,https://leetcode.com/u/AaronGao2028,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975739,91
7016,https://leetcode.com/u/sasmit_shubham,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327959331,8483,https://leetcode.com/u/kartikgarg991,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994296,66
7019,https://leetcode.com/u/karanraul654,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967044,7269,https://leetcode.com/u/Arzoo_singh,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970424,56
7020,https://leetcode.com/u/satvik_batra,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327941482,7535,https://leetcode.com/u/avinash_4579,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981531,86
7024,https://leetcode.com/u/Maverick6022,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974595,7117,https://leetcode.com/u/juicyheck,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327952949,54
7026,https://leetcode.com/u/oasis1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974639,9254,https://leetcode.com/u/vamshibhairi123,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973301,51
